title,Length,Uppercase(num),Exclamation/Question(num),SpellMiss(num),FirstPronouns(num),SecondPronouns(num),ThirdPronouns(num),BadWord(num),Emot(num),EmotMean(score),SentiPos(num),SentiNeg(num),Senti(score),FRE,SMOG,CLI,ARI,FOG,FKGL
D866,24,0,2,2,3,1,1,0,1,0.4375,5,1,0.568303571,83.775,10.74596669,3.545871167,7.055,12.93333333,7.536666667
D867,37,0,0,5,2,4,3,0,0,0,4,2,0.104166667,64.10162162,12.48683298,7.395688459,16.29189189,18.04324324,13.51027027
D868,12,0,1,2,0,0,2,0,1,0.4375,1,1,0.083333333,117.105,3,-1.606832833,-2.085,4.8,-0.093333333
D869,48,0,6,7,3,2,2,0,0,0,10,2,2.186011905,41.79,15.24744871,7.959676604,22.096875,23.36666667,19.355
D870,17,0,1,3,0,1,1,0,0,0,1,0,0.25,114.9329412,10.74596669,1.481815118,2.308235294,11.50588235,1.451764706
D871,11,0,1,2,0,1,0,0,0,0,2,1,0.166666667,118.7609091,3,1.287123909,-0.087272727,4.4,-0.572727273
D872,14,0,1,2,1,1,0,0,0,0,0,1,-0.125,101.9821429,3,0.985339929,0.709285714,5.6,2.512857143
D873,14,0,1,1,0,1,0,0,0,0,2,1,0.146875,89.89642857,8.477225575,3.925265429,3.064285714,8.457142857,4.198571429
D874,22,0,1,1,1,1,1,0,0,0,2,4,-1.869791667,99.905,3,1.028404545,4.128181818,8.8,4.79
D875,14,0,1,1,0,2,0,0,0,0,2,2,-0.0625,101.9821429,3,-0.274628143,-0.3,5.6,2.512857143
D876,14,0,1,1,0,1,0,0,0,0,2,1,0.375,77.81071429,8.477225575,4.765244143,3.737142857,8.457142857,5.884285714
D877,16,0,2,1,0,1,0,0,0,0,2,1,0.3125,116.57,3,0.724525375,1.28875,6.4,0.975
D878,79,0,3,10,6,2,1,0,0,0,17,6,-0.230208333,25.98670886,10.74596669,6.823078013,36.49265823,32.61265823,29.26050633
D879,12,0,2,1,1,1,0,0,0,0,3,0,1.094298246,124.155,3,-4.05677075,-4.0475,4.8,-1.076666667
D880,12,0,3,2,0,1,0,0,1,0.4375,0,1,-0.041666667,124.155,3,2.803055417,1.4475,4.8,-1.076666667
D881,19,0,1,3,1,1,0,0,0,0,4,1,-0.25,94.04473684,3,3.066716316,4.431052632,7.6,4.862105263
D882,20,0,1,2,1,1,0,0,0,0,3,1,0.40625,97.705,10.74596669,2.1233403,4.113,12,4.6
D883,26,0,3,2,1,1,0,0,0,0,6,0,2.1875,69.81423077,10.74596669,5.902183346,9.866538462,13.47692308,9.980769231
D884,17,0,1,4,1,1,0,0,0,0,3,1,0.6875,114.9329412,3,0.790067941,1.754117647,6.8,1.451764706
D885,14,0,1,2,0,1,0,0,0,0,1,2,-0.345238095,114.0678571,3,-0.6946175,-0.636428571,5.6,0.827142857
D886,21,0,2,2,1,2,0,0,2,0.3125,5,0,0.765625,92.86285714,8.477225575,3.789745762,5.891428571,10.3047619,5.523809524
D887,18,0,1,1,0,3,0,0,0,0,1,4,-0.625,113.365,3,-0.131647167,1.438333333,7.2,1.918888889
D888,15,0,1,2,0,2,0,0,0,0,0,3,-0.440625,101.37,3,3.394174267,3.026,6,2.846666667
D889,18,0,2,0,1,1,0,0,1,0.4375,1,0,0.125,89.865,8.477225575,1.174986389,2.485,9.422222222,5.196666667
D890,46,0,1,3,5,2,1,0,1,0.4375,4,5,-0.75,68.18847826,8.477225575,3.368535674,17.44065217,19.26956522,15.17608696
D891,27,0,1,2,1,1,0,0,0,0,7,2,0.980357143,94.83,3,3.138418667,8.118888889,10.8,6.74
D892,11,0,1,1,0,1,0,0,0,0,2,1,0.125,111.07,3,1.287123909,-0.087272727,4.4,0.5
D893,13,0,1,1,0,1,1,0,0,0,2,1,0.125,109.04,3,1.371989308,0.649230769,5.2,1.28
D894,29,0,2,2,0,0,1,0,0,0,6,3,0.663541667,72.37931034,8.477225575,7.306609414,12.39724138,12.97931034,10.36827586
D895,31,0,1,5,1,1,1,0,0,0,5,4,0.454916667,66.20870968,8.477225575,6.953844226,13.06193548,13.69032258,11.72580645
D896,18,0,0,0,0,0,2,0,0,0,3,2,0.53125,103.965,8.477225575,3.7882535,4.578333333,9.422222222,3.23
D897,37,1,2,5,2,0,0,0,1,0.25,6,4,1.079166667,66.38810811,12.48683298,6.442199108,15.52810811,18.04324324,13.19135135
D898,17,0,1,1,0,2,0,0,0,0,2,1,0,104.98,3,1.135941529,2.031176471,6.8,2.84
D899,16,0,2,1,0,0,0,0,0,0,2,0,0.196428571,95.42,8.477225575,1.826997438,2.171875,8.9,3.925
D900,17,0,1,3,0,1,0,0,0,0,1,1,-0.125,80.09764706,10.74596669,7.707539706,7.295294118,11.50588235,6.310588235
D901,31,0,1,4,0,1,1,0,0,0,3,5,-1.133333333,85.31193548,3,2.970719355,9.871290323,12.4,9.061290323
D902,20,0,1,6,1,0,0,0,0,0,5,2,0.854166667,97.705,3,5.0632658,6.468,8,4.6
D903,15,0,2,3,1,0,0,0,0,0,0,1,-0.03125,73.17,8.477225575,4.1781544,3.654,8.666666667,6.78
D904,14,0,2,1,0,2,0,0,0,0,3,1,0.3125,101.9821429,3,-3.214553643,-2.655,5.6,2.512857143
D905,48,0,2,7,4,0,5,0,0,0,2,2,0.145833333,64.7025,12.48683298,5.142248,19.84,21.7,16.15916667
D906,18,0,1,0,1,1,0,0,0,0,2,3,0.2125,94.565,10.74596669,4.114911889,4.84,11.64444444,4.541111111
D907,20,0,3,2,2,1,1,0,0,0,3,1,0.354166667,85.015,8.477225575,1.5353552,3.642,10,6.37
D908,10,0,1,0,0,2,0,0,0,0,0,2,-0.625,103.625,8.477225575,4.1718869,1.939,8,1.29
D909,18,0,1,1,2,2,0,0,0,0,1,4,-0.125,108.665,3,1.174986389,2.485,7.2,2.574444444
D910,20,3,3,6,0,1,0,0,0,0,3,6,-0.979625,114.625,3,-1.4045703,1.287,8,2.24
D911,16,0,1,2,0,2,0,0,0,0,2,2,-0.053571429,116.57,3,1.826997438,2.171875,6.4,0.975
D912,18,0,1,1,0,2,0,0,0,0,3,2,0.125,94.565,8.477225575,3.7882535,4.578333333,9.422222222,4.541111111
D913,14,0,1,1,0,1,0,0,0,0,3,1,0.913690476,95.93928571,10.74596669,2.245308,1.718571429,11.31428571,3.355714286
D914,11,0,1,3,1,1,0,0,0,0,3,1,0.729166667,126.4518182,3,-2.454599455,-3.084545455,4.4,-1.645454545
D915,15,0,1,2,0,1,0,0,1,-0.375,4,2,1.020833333,107.01,3,2.610194133,2.398,6,2.06
D916,14,0,0,1,1,1,0,0,0,0,2,1,0.1085,108.025,3,0.565350571,0.372857143,5.6,1.67
D917,44,0,2,4,3,1,1,0,0,0,7,2,1.542261905,69.88409091,8.477225575,1.968108682,15.34227273,18.50909091,14.44272727
D918,14,2,1,5,0,1,0,0,0,0,2,2,-0.020833333,95.93928571,3,3.085286714,2.391428571,5.6,3.355714286
D919,13,0,1,2,1,1,0,0,1,-0.475,3,1,0.864583333,122.0553846,3,-1.794084308,-1.886923077,5.2,-0.535384615
D920,18,0,1,3,2,1,0,0,0,0,1,4,-0.5375,127.465,3,-0.458305556,1.176666667,7.2,-0.047777778
D921,15,0,1,1,0,2,0,0,0,0,3,1,0.479166667,84.45,8.477225575,2.218204067,2.084,8.666666667,5.206666667
D922,20,0,1,2,0,1,0,0,1,0.4375,4,1,0.791666667,76.555,8.477225575,5.6512509,6.939,10,7.55
D923,12,0,1,2,0,1,0,0,0,0,2,1,0.104166667,117.105,3,-1.11684525,-1.6925,4.8,-0.093333333
D924,16,0,1,2,0,1,0,0,0,0,3,2,0.8125,116.57,3,1.45950675,1.8775,6.4,0.975
D925,15,0,2,1,0,3,0,0,0,0,2,2,-0.875,112.65,3,-1.309706533,-0.742,6,1.273333333
D926,12,0,1,2,0,2,0,0,0,0,2,3,-1.5,124.155,3,-2.096820417,-2.4775,4.8,-1.076666667
D927,11,0,1,0,0,1,0,0,0,0,2,1,0.5,118.7609091,3,0.218060091,-0.943636364,4.4,-0.572727273
D928,14,0,1,2,0,2,0,0,0,0,0,2,-0.4375,114.0678571,3,-0.274628143,-0.3,5.6,0.827142857
D929,15,0,1,1,1,3,0,0,0,0,2,1,0.3375,123.93,3,0.6502438,0.828,6,-0.3
D930,21,0,1,2,2,2,0,0,0,0,2,2,0.330357143,92.86285714,8.477225575,2.669774143,4.994285714,10.3047619,5.523809524
D931,25,0,1,4,1,1,1,0,0,0,6,3,0.648511905,76.556,12.48683298,3.94797436,7.8376,14.8,8.792
D932,10,0,1,2,0,1,0,0,1,0.25,3,1,0.708333333,112.085,8.477225575,2.9959167,0.997,8,0.11
D933,29,0,3,6,3,2,1,0,0,0,3,1,0.775,84.04827586,10.74596669,4.670814138,10.28586207,14.35862069,8.740689655
D934,13,0,1,1,0,2,0,0,0,0,1,2,0.041666667,109.04,8.477225575,1.371989308,0.649230769,8.276923077,1.28
D935,16,0,1,1,0,1,2,0,0,0,2,4,-1.0625,95.42,3,2.561978813,2.760625,6.4,3.925
D936,15,0,1,1,0,1,2,0,0,0,2,3,-0.4375,101.37,3,1.434223933,1.456,6,2.846666667
D937,62,0,1,7,5,1,2,0,0,0,7,6,0.581095238,23.82758065,18.49193338,7.905239952,28.94177419,29.96129032,25.3383871
D938,10,0,1,1,0,1,0,0,0,0,0,2,-0.4375,120.545,3,-1.7079641,-2.771,4,-1.07
D939,23,0,1,3,1,1,0,0,0,0,1,3,-0.9375,91.53347826,8.477225575,2.086219696,5.428695652,10.93913043,6.206086957
D940,26,0,2,4,2,2,1,0,0,0,4,4,0.03125,79.57576923,10.74596669,5.676035231,9.685384615,13.47692308,8.619230769
D941,10,0,1,3,0,2,0,0,0,0,0,1,-0.1875,112.085,8.477225575,2.4079316,0.526,8,0.11
D942,16,0,0,1,0,1,0,0,0,0,1,4,-0.583333333,95.42,10.74596669,3.664450875,3.64375,11.4,3.925
D943,11,0,1,1,0,2,0,0,0,0,1,1,0.1875,118.7609091,3,-2.454599455,-3.084545455,4.4,-0.572727273
D944,9,0,1,1,0,1,0,0,0,0,3,0,0.3375,103.7,8.477225575,0.511223778,-1.23,8.044444444,1.031111111
D945,12,0,1,2,0,2,0,0,1,0.4375,2,4,-0.8125,124.155,3,-2.586808,-2.87,4.8,-1.076666667
D946,21,0,1,1,0,1,0,0,0,0,3,2,1.0625,100.92,3,1.549802524,4.097142857,8.4,4.4
D947,12,0,1,1,0,1,0,0,0,0,2,3,-0.1875,117.105,3,-0.136870083,-0.9075,4.8,-0.093333333
D948,11,0,1,1,1,1,0,0,0,0,2,1,0.5625,118.7609091,3,-1.385535636,-2.228181818,4.4,-0.572727273
D949,9,0,1,2,0,1,0,0,0,0,1,1,0.1875,103.7,8.477225575,3.124490889,0.863333333,8.044444444,1.031111111
D950,15,0,1,4,1,2,0,0,0,0,3,2,0.241071429,101.37,8.477225575,0.6502438,0.828,8.666666667,2.846666667
D951,16,0,1,1,1,1,0,0,0,0,6,0,1.039605769,100.7075,3,1.092016063,1.583125,6.4,3.1875
D952,30,0,3,2,1,2,0,0,0,0,5,4,0.775,83.325,8.477225575,4.576411967,10.683,13.33333333,9.09
D953,38,0,3,2,3,3,1,0,0,0,7,1,1.692708333,76.98605263,3,2.7621985,13.06342105,15.2,11.96157895
D954,14,0,1,2,1,1,0,0,0,0,4,1,0.5625,108.025,8.477225575,1.825318643,1.382142857,8.457142857,1.67
D955,15,0,1,1,0,2,0,0,0,0,3,3,-0.28125,84.45,8.477225575,4.1781544,3.654,8.666666667,5.206666667
D956,16,5,1,5,0,1,0,0,0,0,4,1,1.229166667,127.145,8.477225575,-1.48041875,-0.4775,8.9,-0.5
D957,45,0,1,3,0,1,2,0,0,0,8,2,2.387041667,67.16,12.48683298,3.925184356,17.398,20.66666667,15.07111111
D958,12,0,1,1,0,1,0,0,0,0,4,1,0.791666667,103.005,8.477225575,-0.136870083,-0.9075,8.133333333,1.873333333
D959,22,0,1,3,0,2,0,0,1,0.4375,2,5,-0.095833333,92.21409091,8.477225575,3.433798136,6.055,10.61818182,5.862727273
D960,18,0,4,2,1,2,0,0,0,0,1,2,-0.220833333,108.665,3,0.848328,2.223333333,7.2,2.574444444
D961,18,0,1,2,0,2,0,0,0,0,3,3,-0.875,75.765,8.477225575,5.748203833,6.148333333,9.422222222,7.163333333
D962,19,0,1,2,1,1,0,1,1,0.4375,3,2,0.1875,80.68684211,12.48683298,3.066716316,4.431052632,13.91578947,6.725263158
D963,24,0,3,2,2,1,0,0,0,0,3,1,0.4375,87.3,10.74596669,1.09593325,5.0925,12.93333333,7.045
D964,28,0,1,2,2,1,0,0,0,0,1,4,-0.654761905,87.77214286,8.477225575,3.092001893,8.550357143,12.62857143,7.972857143
D965,12,0,1,2,0,2,0,0,0,0,1,2,-0.0625,88.905,8.477225575,6.2329685,4.195,8.133333333,3.84
D966,25,0,1,5,0,2,1,0,0,0,4,4,-0.033333333,90.092,10.74596669,3.0071982,7.084,13.2,6.904
D967,18,0,1,2,1,2,0,0,1,-0.475,3,3,0.102083333,94.565,10.74596669,3.134936722,4.055,11.64444444,4.541111111
D968,15,0,1,1,0,1,0,0,0,0,2,1,-0.020833333,84.45,10.74596669,6.138104733,5.224,11.33333333,5.206666667
D969,9,0,1,1,0,1,0,0,0,0,3,1,0.479166667,84.9,8.477225575,1.817857333,-0.183333333,8.044444444,3.653333333
D970,21,0,1,2,1,2,0,0,0,0,6,1,0.997916667,88.83428571,3,4.349731571,6.34,8.4,6.085714286
D971,13,0,1,2,0,1,0,0,0,0,3,3,-0.364583333,76.50153846,12.48683298,5.442655385,3.91,14.43076923,5.818461538
D972,46,0,2,5,1,2,6,0,0,0,7,4,-0.458333333,42.44065217,12.48683298,7.586689652,20.81956522,21.00869565,18.7673913
D973,15,0,1,1,0,1,0,0,0,0,3,3,0.108625,84.45,10.74596669,3.786164333,3.34,11.33333333,5.206666667
D974,19,0,1,1,1,1,0,0,0,0,3,2,0.234375,80.68684211,8.477225575,4.304579684,5.422631579,9.705263158,6.725263158
D975,14,0,1,2,0,1,0,0,0,0,3,3,-0.845982143,89.89642857,3,5.605222857,4.41,5.6,4.198571429
D976,21,0,1,2,0,3,0,0,0,0,3,4,-0.078125,96.89142857,3,2.949767048,5.218571429,8.4,4.961904762
D977,16,0,3,3,0,3,0,0,0,0,3,3,-0.161458333,100.7075,3,1.45950675,1.8775,6.4,3.1875
D978,11,0,2,1,0,1,0,0,0,0,2,2,0.026041667,95.68818182,10.74596669,1.821655818,0.340909091,11.67272727,2.645454545
D979,16,0,1,4,1,2,0,0,0,0,4,2,0.453125,79.5575,12.48683298,3.664450875,3.64375,13.9,6.1375
D980,21,0,1,3,1,2,0,0,0,0,3,3,-0.682291667,108.9771429,3,0.429830905,3.2,8.4,3.276190476
D981,11,0,1,1,0,1,0,0,0,0,1,2,-0.390625,80.30636364,10.74596669,6.632443,4.194545455,11.67272727,4.790909091
D982,20,0,1,3,0,2,0,0,0,0,3,2,-0.140625,93.475,3,1.5353552,3.642,8,5.19
D983,11,0,1,1,0,1,0,0,0,0,3,2,0.13967803,103.3790909,8.477225575,-0.851003727,-1.8,8.036363636,1.572727273
D984,39,4,3,9,1,2,2,0,2,-0.25,5,6,0.237980769,97.83461538,3,1.230866205,12.32076923,15.6,9.302051282
D985,14,0,2,4,0,1,0,0,0,0,4,0,0.644230769,83.85357143,10.74596669,8.125159,6.428571429,11.31428571,5.041428571
D986,25,0,1,2,0,1,1,1,0,0,6,2,0.946862348,79.94,8.477225575,6.29991476,9.7216,11.6,8.32
D987,16,0,1,1,0,3,0,0,0,0,5,0,1.125,111.2825,3,0.724525375,1.28875,6.4,1.7125
D988,13,0,1,2,0,1,0,0,0,0,3,1,-0.125,96.02461538,10.74596669,2.728878,1.736153846,11.35384615,3.095384615
D989,13,0,1,2,1,1,0,0,1,-0.375,1,2,-0.25,102.5323077,3,0.015100615,-0.437692308,5.2,2.187692308
D990,11,0,1,2,0,1,0,0,0,0,3,2,-0.6875,111.07,3,0.218060091,-0.943636364,4.4,0.5
D991,19,0,1,3,0,2,0,0,0,0,1,4,-1.76875,102.95,3,2.138318789,3.687368421,7.6,3.62
D992,19,1,1,5,0,3,0,0,0,0,2,2,0.1875,107.4026316,8.477225575,2.757250474,4.183157895,9.705263158,2.998947368
D993,12,0,1,1,0,2,0,0,0,0,1,1,0.1875,103.005,8.477225575,-0.626857667,-1.3,8.133333333,1.873333333
D994,15,0,1,3,0,1,0,0,0,0,0,2,-0.4375,84.45,8.477225575,2.218204067,2.084,8.666666667,5.206666667
D995,13,0,1,1,1,1,0,0,0,0,1,2,-0.333333333,96.02461538,8.477225575,2.276581769,1.373846154,8.276923077,3.095384615
D996,15,0,1,4,1,1,0,0,1,0.4375,3,0,0.90625,101.37,8.477225575,2.218204067,2.084,8.666666667,2.846666667
D997,23,1,1,7,2,1,1,0,0,0,4,1,0.6875,76.82043478,10.74596669,2.597511087,5.83826087,12.67826087,8.25826087
D998,10,0,1,1,0,1,0,0,0,0,1,1,0.1875,112.085,3,-1.7079641,-2.771,4,0.11
D999,80,0,1,9,6,3,7,0,0,0,7,10,-1.126602564,11.425,19.43167673,7.201762725,37.29225,36.5,31.54
D1000,16,0,1,2,0,2,0,0,0,0,1,1,0,90.1325,8.477225575,2.194488125,2.46625,8.9,4.6625
D1001,20,0,1,3,0,2,0,0,0,0,1,3,-0.18125,101.935,3,0.06539245,2.4645,8,4.01
D1002,25,0,2,3,1,2,0,0,1,0.4375,3,3,-0.1875,69.788,12.48683298,5.82952668,9.3448,14.8,9.736
D1003,13,0,1,3,0,2,0,0,0,0,0,1,-0.1875,122.0553846,3,-3.150973,-2.973846154,5.2,-0.535384615
D1004,14,0,1,2,1,1,0,0,1,-1.25,1,1,0.3125,108.025,3,-2.374574929,-1.982142857,5.6,1.67
D1005,23,0,1,3,0,1,2,0,0,0,1,3,-0.5625,84.17695652,8.477225575,3.364448174,6.452608696,10.93913043,7.232173913
D1006,14,0,2,3,0,2,0,0,0,0,1,5,-1,95.93928571,3,2.245308,1.718571429,5.6,3.355714286
D1007,17,0,1,4,1,1,0,0,0,0,2,1,0.479166667,95.02705882,12.48683298,2.173562294,2.862352941,13.85882353,4.228235294
D1008,43,0,1,4,6,1,0,0,0,0,5,1,1.375,68.7527907,12.48683298,3.338524256,15.95255814,19.99069767,14.35209302
D1009,12,0,1,3,0,1,0,0,0,0,0,1,-0.1875,103.005,3,-1.11684525,-1.6925,4.8,1.873333333
D1010,51,0,1,6,1,1,1,0,0,0,11,2,1.458333333,43.92882353,10.74596669,6.562001275,22.44823529,21.96862745,19.80196078
D1011,69,0,1,7,2,1,1,0,1,0.4375,9,5,-0.042067308,30.13043478,8.477225575,5.244633275,30.27173913,28.17971014,26.19826087
D1012,15,0,1,2,0,1,0,0,0,0,3,2,0.25,90.09,8.477225575,4.1781544,3.654,8.666666667,4.42
D1013,32,0,1,4,4,1,0,0,0,0,5,3,-0.095238095,68.605,12.48683298,4.405308031,11.4965625,16.55,11.64
D1014,10,0,1,2,0,1,0,0,0,0,1,0,0.125,78.245,10.74596669,5.3478571,2.881,12,4.83
D1015,20,0,2,3,1,1,1,0,0,0,3,2,0.104166667,93.475,8.477225575,0.9473701,3.171,10,5.19
D1016,49,0,2,4,3,1,1,0,0,0,6,5,0.197916667,55.23469388,3,2.074905673,17.87285714,19.6,17.72816327
D1017,18,0,1,2,2,1,0,0,1,0.4375,2,4,-0.1,99.265,3,1.174986389,2.485,7.2,3.885555556
D1018,24,0,2,3,1,2,0,0,1,0.4375,4,2,0.4875,62.625,12.48683298,7.710765625,10.39125,14.6,10.48666667
D1019,11,0,1,2,0,1,0,0,0,0,4,0,0.775,95.68818182,8.477225575,4.494315364,2.481818182,8.036363636,2.645454545
D1020,16,0,1,5,0,1,0,0,1,0.4375,0,1,-0.1875,116.57,3,0.724525375,1.28875,6.4,0.975
D1021,29,0,1,4,3,1,2,0,1,0.4375,2,1,0.625,72.37931034,12.48683298,4.265307172,9.961034483,15.73793103,10.36827586
D1022,59,0,9,9,6,2,4,0,1,0.4375,9,3,1.913690476,42.27542373,12.48683298,4.227365932,24.51508475,25.63389831,22.02
D1023,43,1,2,8,6,4,0,0,0,0,5,2,1.166666667,74.65511628,3,2.51807993,15.29534884,17.2,13.52883721
D1024,15,0,1,1,0,2,1,0,0,0,2,0,0.8125,112.65,3,0.258253733,0.514,6,1.273333333
D1025,13,0,1,3,0,2,0,0,0,0,0,1,-0.1875,109.04,3,3.181174231,2.098461538,5.2,1.28
D1026,45,0,1,5,5,2,2,0,1,0.4375,5,3,0.459375,61.52,12.48683298,5.493144622,18.654,20.66666667,15.85777778
D1027,36,0,1,6,1,2,2,0,0,0,4,5,-0.266666667,62.195,12.48683298,5.100109972,13.97083333,17.73333333,13.52777778
D1028,33,0,1,4,3,1,2,0,0,0,5,4,0.041666667,68.23090909,10.74596669,5.21842003,12.62545455,15.62424242,11.94060606
D1029,9,0,1,2,0,1,0,0,0,0,1,1,0,113.1,8.477225575,-1.448726556,-2.8,8.044444444,-0.28
D1030,10,0,1,1,0,1,0,0,0,0,2,1,0.25,129.005,3,-2.8839343,-3.713,4,-2.25
D1031,46,0,1,3,6,1,0,0,0,0,6,5,0.0875,66.34934783,8.477225575,3.496358522,17.54304348,19.26956522,15.4326087
D1032,11,0,1,2,0,1,0,0,0,0,1,2,-0.125,118.7609091,3,0.218060091,-0.943636364,4.4,-0.572727273
D1033,35,0,2,4,2,2,1,0,0,0,7,5,0.55625,89.12714286,3,4.185317257,12.75685714,14,9.522857143
D1034,17,0,1,2,0,1,2,0,0,0,2,2,-0.375,114.9329412,3,2.173562294,2.862352941,6.8,1.451764706
D1035,17,0,1,2,1,1,0,0,0,0,1,2,-0.625,100.0035294,8.477225575,1.827688706,2.585294118,9.152941176,3.534117647
D1036,22,0,1,2,1,1,0,0,0,0,3,4,-0.7125,69.14136364,10.74596669,6.106457682,8.195909091,12.43636364,9.080909091
D1037,11,0,1,3,1,1,1,0,1,0.4375,2,1,0,141.8336364,3,-2.454599455,-3.084545455,4.4,-3.790909091
D1038,18,0,1,3,0,1,0,0,0,0,3,1,0.125,99.265,3,1.828303167,3.008333333,7.2,3.885555556
D1039,46,0,3,5,3,1,2,0,1,0.4375,9,4,1.125,70.0276087,8.477225575,3.112889978,17.23586957,19.26956522,14.91956522
D1040,10,0,1,1,0,1,0,0,0,0,2,1,0.25,137.465,3,-4.0599045,-4.655,4,-3.43
D1041,14,0,1,1,2,1,0,0,0,0,3,1,0.4375,120.1107143,3,-2.794564286,-2.318571429,5.6,-0.015714286
D1042,32,0,1,5,1,2,0,0,1,0.4375,6,1,0.470833333,73.8925,8.477225575,5.140289406,12.0853125,14.05,10.9025
D1043,10,0,2,2,1,1,0,0,0,0,1,1,0,112.085,8.477225575,7.6997975,4.765,8,0.11
D1044,12,0,1,2,0,1,0,0,0,0,1,2,-0.041666667,88.905,12.48683298,2.803055417,1.4475,14.8,3.84
D1045,16,0,1,1,1,1,0,0,0,0,3,1,0.625,100.7075,8.477225575,1.826997438,2.171875,8.9,3.1875
D1046,12,0,1,2,0,2,0,0,0,0,2,1,0.125,117.105,8.477225575,-0.626857667,-1.3,8.133333333,-0.093333333
D1047,20,0,1,2,0,1,0,0,0,0,3,3,-0.4375,93.475,8.477225575,3.00531795,4.8195,10,5.19
D1048,44,0,1,4,3,1,3,0,2,0.3125,6,2,1.259375,52.57954545,15.24744871,6.377996932,18.87477273,22.14545455,16.85636364
D1049,34,0,1,4,1,1,2,0,0,0,5,2,0.531798246,67.81911765,8.477225575,5.464891529,13.30176471,14.77647059,12.24647059
D1050,10,2,1,3,0,1,1,0,0,0,1,2,0.03125,137.465,3,-2.2959492,-3.242,4,-3.43
D1051,11,0,1,1,0,1,0,0,0,0,0,1,-0.1875,111.07,3,0.752592,-0.515454545,4.4,0.5
D1052,15,4,1,7,0,1,0,0,0,0,1,1,0.1875,90.09,13.95445115,3.394174267,3.026,16.66666667,4.42
D1053,20,0,1,2,1,1,2,0,1,-0.475,2,2,0.5375,93.475,8.477225575,1.24136265,3.4065,10,5.19
D1054,9,1,1,4,0,1,0,0,0,0,1,2,-0.4375,141.3,3,-3.408676889,-4.37,3.6,-4.213333333
D1055,8,0,1,2,0,1,0,0,0,0,0,1,-0.1875,124.69,3,-0.38969825,-2.1225,3.2,-2.145
D1056,12,0,1,2,0,1,0,0,0,0,0,2,-0.75,110.055,3,-1.606832833,-2.085,4.8,0.89
D1057,48,0,2,3,3,3,2,0,0,0,7,4,0.3625,57.6525,8.477225575,5.509738688,20.134375,20.03333333,17.1425
D1058,22,0,1,1,2,1,0,0,0,0,2,4,-0.800595238,84.52318182,8.477225575,2.899266227,5.626818182,10.61818182,6.935454545
D1059,25,0,1,1,1,3,2,0,0,0,3,2,0.375,76.556,8.477225575,6.06472072,9.5332,11.6,8.792
D1060,14,0,1,1,0,1,1,0,0,0,3,1,0.645833333,89.89642857,8.477225575,2.245308,1.718571429,8.457142857,4.198571429
D1061,14,0,2,1,1,1,0,0,0,0,1,2,0.15625,77.81071429,10.74596669,3.925265429,3.064285714,11.31428571,5.884285714
D1062,9,0,1,2,0,1,1,0,1,0.4375,1,1,0.15625,113.1,3,-2.102043333,-3.323333333,3.6,-0.28
D1063,11,0,1,3,0,1,0,0,0,0,0,1,-0.1875,118.7609091,3,2.890719636,1.197272727,4.4,-0.572727273
D1064,24,0,1,3,2,1,0,0,1,0.4375,0,1,-0.125,73.2,3,1.585920833,5.485,9.6,9.011666667
D1065,9,0,1,1,0,1,1,0,0,0,1,1,0.15625,122.5,3,-2.102043333,-3.323333333,3.6,-1.591111111
D1066,12,0,1,2,1,1,1,0,0,0,2,1,0.75,110.055,3,0.3531175,-0.515,4.8,0.89
D1067,53,0,2,7,3,1,5,0,0,0,9,1,1.680803571,46.09283019,17.49137675,4.941537736,22.13264151,26.48301887,19.99698113
D1068,12,0,1,2,1,1,0,0,0,0,1,1,0.0625,103.005,8.477225575,-0.136870083,-0.9075,8.133333333,1.873333333
D1069,14,0,3,1,1,1,0,0,1,0.4375,2,0,0.802083333,95.93928571,3,4.765244143,3.737142857,5.6,3.355714286
D1070,20,0,1,3,1,1,2,0,0,0,3,2,0.1125,97.705,8.477225575,2.1233403,4.113,10,4.6
D1071,9,2,1,2,0,1,1,0,1,0.4375,1,0,0.34375,141.3,3,-0.142093,-1.753333333,3.6,-4.213333333
D1072,15,0,1,5,0,1,0,0,0,0,3,1,0.53125,67.53,8.477225575,5.3541246,4.596,8.666666667,7.566666667
D1073,11,0,1,2,0,1,0,0,0,0,0,1,-0.1875,95.68818182,8.477225575,1.821655818,0.340909091,8.036363636,2.645454545
D1074,20,0,1,2,1,1,1,0,0,0,3,2,0.238095238,106.165,3,0.9473701,3.171,8,3.42
D1075,18,0,1,2,1,1,1,0,1,0.4375,1,0,0.0625,103.965,3,0.848328,2.223333333,7.2,3.23
D1076,37,0,1,3,1,1,0,0,0,0,0,3,-0.4375,54.95567568,15.24744871,17.56624154,24.43891892,20.20540541,14.78594595
D1077,34,0,1,4,1,1,0,0,0,0,4,2,0.6625,72.79558824,12.48683298,4.081397176,12.19352941,17.12941176,11.55235294
D1078,14,0,2,2,0,2,0,0,0,0,3,3,-0.14375,108.025,3,1.405329286,1.045714286,5.6,1.67
D1079,15,0,1,1,0,1,0,0,1,-1.25,0,2,-0.5625,101.37,3,1.042233867,1.142,6,2.846666667
D1080,15,0,1,3,0,1,2,0,0,0,1,1,-0.1875,95.73,3,2.610194133,2.398,6,3.633333333
D1081,27,0,10,2,2,3,0,0,0,0,2,1,0.416666667,85.43,8.477225575,1.396240593,6.723333333,12.28148148,8.051111111
