Doc,Length,Uppercase(num),Exclamation/Question(num),SpellMiss(num),FirstPronouns(num),SecondPronouns(num),ThirdPronouns(num),BadWord(num),Emot(num),EmotMean(score),SentiPos(num),SentiNeg(num),Senti(score),FRE,SMOG,CLI,ARI,FOG,FKGL
D11102,20,1,1,11,0,1,0,0,1,-0.375,3,1,0.825,93.475,3,2.7113254,4.584,8,5.19
D11106,7,0,0,1,0,1,0,0,0,0,0,0,0,139.3014286,3,-8.267856286,-8.51,2.8,-4.431428571
D11108,33,1,1,5,4,1,2,0,1,-0.375,6,4,0.121428571,83.61272727,8.477225575,2.367583182,10.34181818,14.41212121,9.795151515
D11112,18,2,1,7,1,2,0,0,0,0,1,3,-0.4375,113.365,3,1.828303167,3.008333333,7.2,1.918888889
D11115,19,0,1,5,2,0,0,1,0,0,3,0,0.479166667,102.95,3,1.519387105,3.191578947,7.6,3.62
D11116,14,0,7,2,0,1,0,0,1,-0.375,2,0,1.1375,114.0678571,3,-2.794564286,-2.318571429,5.6,0.827142857
D11126,42,0,1,5,3,5,0,1,0,0,4,4,-0.45625,67.51928571,8.477225575,4.49420481,16.39142857,17.75238095,14.27571429
D11129,16,0,0,2,0,1,0,0,0,0,4,0,1.521381579,90.1325,10.74596669,1.092016063,1.583125,11.4,4.6625
D11132,21,0,2,1,3,2,0,0,1,-1.25,2,1,0.666666667,96.89142857,3,0.989816714,3.648571429,8.4,4.961904762
D11136,9,1,1,2,0,1,0,1,1,-0.525,1,0,0.25,131.9,3,-2.755360111,-3.846666667,3.6,-2.902222222
D11137,10,0,1,3,0,1,0,1,0,0,1,0,0.25,112.085,3,1.8199465,0.055,4,0.11
D11139,9,0,2,2,1,1,0,0,1,-0.375,0,0,0,141.3,3,1.164540556,-0.706666667,3.6,-4.213333333
D11145,23,1,4,8,1,1,0,0,1,0.25,3,1,0.316666667,117.2813043,8.477225575,1.574928304,5.019130435,10.93913043,2.614782609
D11152,13,1,1,3,0,0,0,0,1,-0.375,2,1,0.214285714,128.5630769,3,0.015100615,-0.437692308,5.2,-1.443076923
D11154,33,0,2,5,1,3,0,1,0,0,5,2,0.63125,73.35818182,3,3.080292394,10.91272727,13.2,11.22545455
D11161,14,2,0,2,0,1,0,0,0,0,1,1,0.479166667,114.0678571,8.477225575,0.565350571,0.372857143,8.457142857,0.827142857
D11164,9,1,2,4,0,1,0,0,1,-0.525,1,0,0.53125,113.1,8.477225575,-0.795409778,-2.276666667,8.044444444,-0.28
D11166,40,0,3,2,0,6,3,2,0,0,9,5,1.384375,68.945,3,3.891996225,14.93725,16,13.58
D11170,19,0,4,4,2,1,2,0,0,0,3,1,0.484375,94.04473684,8.477225575,3.376182158,4.678947368,9.705263158,4.862105263
D11171,41,0,2,4,3,8,1,3,0,0,4,5,-1.090144231,74.4297561,10.74596669,3.555095024,15.15292683,18.35121951,13.06341463
D11174,47,1,3,8,2,1,0,0,0,0,14,2,2.915178571,45.73,15.24744871,9.59114766,22.91425532,23.05531915,18.55702128
D11181,65,0,4,3,3,4,4,0,0,0,11,3,0.887041667,57.56153846,10.74596669,2.288152538,25.92461538,27.23076923,21.37846154
D11183,28,0,1,4,1,2,0,0,0,0,2,2,-0.192125,66.62214286,13.95445115,6.45191675,11.24178571,16.91428571,10.92285714
D11193,46,2,2,9,2,0,2,0,2,-0.65,6,1,0.96875,70.0276087,3,3.879827065,17.85021739,18.4,14.91956522
D11199,21,1,1,3,0,2,0,0,0,0,3,2,0.145833333,108.9771429,8.477225575,0.429830905,3.2,10.3047619,3.276190476
D11200,41,3,1,8,3,1,0,0,0,0,3,3,-0.341071429,88.87365854,8.477225575,3.841917024,15.38268293,17.37560976,11.04878049
D11209,22,2,0,6,1,0,0,0,0,0,3,2,-0.489583333,96.05954545,3,4.502861955,6.911363636,8.8,5.326363636
D11212,6,0,1,1,0,0,0,0,0,0,0,1,-0.125,144.345,8.477225575,-4.0724395,-5.085,9.066666667,-5.383333333
D11215,20,1,2,2,0,1,0,0,1,0.4375,4,0,0.964285714,89.245,10.74596669,4.4752807,5.997,12,5.78
D11222,28,2,0,7,3,0,0,0,0,0,4,1,0.21875,93.815,10.74596669,4.771959321,9.896071429,14.05714286,7.13
D11228,16,0,4,3,1,2,0,0,0,0,4,0,0.775,132.4325,3,-1.48041875,-0.4775,6.4,-1.2375
D11230,30,7,1,9,1,1,0,1,1,0,6,0,1.673611111,97.425,10.74596669,4.968402033,10.997,14.66666667,7.123333333
D11231,20,6,1,8,0,2,0,0,0,0,2,0,0.125,135.775,8.477225575,3.2993105,5.055,10,-0.71
D11232,25,0,1,2,0,0,0,0,0,0,2,4,-0.140625,90.092,3,2.30161608,6.5188,10,6.904
D11233,42,4,4,7,4,1,0,0,0,0,4,2,0.28125,79.605,8.477225575,4.354208357,16.27928571,17.75238095,12.59
D11237,16,0,2,4,1,1,0,0,0,0,0,0,0,90.1325,3,2.561978813,2.760625,6.4,4.6625
D11238,10,0,1,2,0,0,0,0,0,0,2,0,0.28125,129.005,3,0.0559912,-1.358,4,-2.25
D11240,14,0,1,2,0,1,0,0,0,0,3,1,0.8625,95.93928571,8.477225575,2.245308,1.718571429,8.457142857,3.355714286
D11247,24,1,1,5,3,1,0,0,0,0,0,2,-0.5,94.35,8.477225575,1.830914625,5.68125,11.26666667,6.061666667
D11249,8,0,1,2,0,1,0,0,0,0,0,0,0,124.69,8.477225575,-4.064605125,-5.06625,8.2,-2.145
D11250,10,0,1,1,0,1,0,0,0,0,1,0,0.25,120.545,3,-0.5319939,-1.829,4,-1.07
D11251,24,0,2,3,2,3,1,0,0,0,2,1,0.321428571,87.3,8.477225575,4.280852542,7.64375,11.26666667,7.045
D11264,25,0,1,5,2,1,1,0,0,0,4,1,1.083881579,100.244,8.477225575,1.36083992,5.7652,11.6,5.488
D11276,34,1,2,9,0,3,0,0,0,0,8,2,1.302631579,57.86617647,12.48683298,9.615374588,16.62647059,17.12941176,13.63470588
D11277,28,0,2,2,1,4,1,0,0,0,4,0,0.75,78.70785714,8.477225575,0.782060429,6.7,12.62857143,9.237142857
D11280,35,0,0,5,2,1,0,0,0,0,5,4,0.608333333,74.62428571,10.74596669,3.849325771,12.48771429,16.28571429,11.54571429
D11290,38,0,1,5,1,1,0,0,1,-1.25,4,1,0.375,56.94921053,12.48683298,7.713651974,17.02973684,18.35789474,14.75631579
D11294,45,1,1,1,2,1,0,0,0,0,7,3,0.466666667,70.92,3,2.879877511,16.56066667,18,14.54666667
D11297,44,1,3,7,4,1,0,0,0,0,5,4,-0.005208333,85.26590909,3,0.765411886,14.37886364,17.6,12.29727273
D11313,10,0,1,3,0,0,0,0,0,0,1,0,0.68452381,103.625,3,1.8199465,0.055,4,1.29
D11316,12,0,3,6,0,0,0,0,0,0,3,1,0.607142857,103.005,8.477225575,5.252993333,3.41,8.133333333,1.873333333
D11320,47,0,2,8,3,2,3,0,0,0,7,3,1.4375,70.93,8.477225575,3.836399872,18.30446809,19.65106383,15.04212766
D11325,57,0,2,6,5,5,1,0,0,0,4,8,-1.238541667,61.41157895,3,4.208021772,23.51368421,22.8,18.85403509
D11327,21,2,1,4,2,2,0,0,1,0.25,3,0,0.53125,125.0914286,3,-2.090105238,1.181428571,8.4,1.028571429
D11330,36,0,3,10,0,1,3,0,0,0,4,1,0.770833333,71.595,8.477225575,7.713377083,16.06416667,15.51111111,12.21666667
D11335,45,2,4,10,1,5,1,0,0,0,5,2,0.989583333,46.48,15.24744871,8.106411733,20.74733333,22.44444444,17.95555556
D11342,42,0,3,6,3,3,1,0,0,0,3,7,-1.239583333,57.44785714,3,6.174162238,17.73714286,16.8,15.68047619
D11348,54,0,0,5,6,2,1,0,0,0,5,3,0.906798246,53.325,17.49137675,4.448534167,22.22944444,26.78518519,19.23666667
D11352,29,0,1,5,0,0,1,4,0,0,1,7,-1.953125,86.96551724,8.477225575,3.454293241,9.31137931,12.97931034,8.333793103
D11353,19,0,2,4,1,3,0,1,0,0,0,1,-0.125,76.23421053,8.477225575,6.470840579,7.157894737,9.705263158,7.346315789
D11355,56,1,2,9,3,2,3,0,0,0,8,5,0.295833333,57.84142857,3,4.355327554,23.13910714,22.4,19.10357143
D11366,10,1,1,3,0,1,0,0,0,0,0,1,-0.125,112.085,3,-0.5319939,-1.829,4,0.11
D11370,24,0,1,3,3,1,0,0,0,0,2,3,-0.375,76.725,10.74596669,2.810889792,6.46625,12.93333333,8.52
D11372,29,1,1,9,4,2,1,0,0,0,5,0,1.938048246,86.96551724,3,4.468060655,10.12344828,11.6,8.333793103
D11376,42,0,1,10,2,2,1,0,0,0,4,4,-0.075,55.43357143,8.477225575,6.594151595,18.07357143,17.75238095,15.96142857
D11385,20,0,3,2,1,1,0,0,0,0,4,0,0.666666667,59.635,13.95445115,7.12121365,8.1165,16,9.91
D11389,27,0,2,6,0,2,4,0,0,0,5,2,0.458333333,76.03,10.74596669,5.969458037,10.38666667,13.76296296,9.362222222
D11392,54,0,2,5,4,6,0,0,0,0,10,4,1.37202381,51.75833333,10.74596669,5.864053852,23.36333333,23.08148148,19.45518519
D11395,33,2,2,2,2,2,1,0,0,0,6,0,0.338541667,98.99454545,3,1.120342061,9.342727273,13.2,7.64969697
D11402,18,1,1,2,1,2,1,0,0,0,0,2,-0.425,113.365,3,-1.111622333,0.653333333,7.2,1.918888889
D11408,31,0,1,2,1,4,2,0,0,0,8,1,1.625,90.77,3,2.781046742,9.719354839,12.4,8.3
D11410,28,0,2,4,0,1,1,0,0,0,4,2,0.550595238,99.85785714,8.477225575,2.0420285,7.709285714,12.62857143,6.287142857
D11418,35,1,2,5,3,2,2,0,0,0,6,3,0.654166667,93.96142857,8.477225575,1.833376857,10.87285714,15.14285714,8.848571429
D11426,44,1,3,8,2,2,1,0,0,0,10,3,2.144333333,56.425,12.48683298,5.576199068,18.2325,20.32727273,16.32
D11432,16,0,1,3,0,1,0,0,0,0,3,3,0.46875,111.2825,3,0.357034688,0.994375,6.4,1.7125
D11438,64,1,3,10,3,4,2,0,0,0,7,4,0.755208333,46.7,12.48683298,5.235099969,27.7909375,27.475,22.645
D11440,36,0,2,4,1,1,1,0,0,0,4,5,-0.1,76.295,3,2.323513667,11.74666667,14.4,11.56111111
D11442,24,1,1,3,0,2,2,0,0,0,3,2,0.1125,97.875,3,1.830914625,5.68125,9.6,5.57
D11444,42,2,1,5,3,2,1,0,1,0.25,2,4,-0.083333333,79.605,8.477225575,2.394258024,14.70928571,17.75238095,12.59
D11446,19,0,1,2,0,2,0,0,0,0,4,2,0.179166667,98.49736842,8.477225575,2.447784632,3.935263158,9.705263158,4.241052632
D11450,42,0,2,5,1,1,1,0,0,0,8,4,0.009958333,51.405,13.95445115,7.714123214,18.97071429,20.60952381,16.52333333
D11454,60,1,2,5,3,3,1,0,0,0,7,5,0.6875,51.465,13.95445115,3.991560617,24.8195,26.66666667,20.98666667
D11458,31,0,1,4,0,1,1,0,0,0,8,2,1.25,66.20870968,10.74596669,7.522862065,13.51774194,14.98064516,11.72580645
D11459,56,0,2,6,1,2,2,0,0,0,7,5,0.260416667,33.67,16.41640786,7.715242411,25.83053571,26.68571429,22.475
D11470,14,0,3,2,0,1,0,0,0,0,4,0,0.5,132.1964286,3,-1.954585571,-1.645714286,5.6,-1.701428571
D11471,18,0,2,4,0,3,0,0,0,0,3,3,-0.75,75.765,8.477225575,5.421545444,5.886666667,9.422222222,7.163333333
D11475,58,0,2,6,10,2,1,0,0,0,5,3,1.543458333,47.32017241,10.74596669,3.35615831,23.32413793,24.57931034,21.06793103
D11480,21,0,1,3,0,2,0,0,0,0,2,2,-0.333333333,88.83428571,8.477225575,2.669774143,4.994285714,10.3047619,6.085714286
D11486,12,0,1,3,0,1,0,0,0,0,0,1,-0.1875,103.005,3,-1.11684525,-1.6925,4.8,1.873333333
D11496,42,2,1,6,2,2,2,0,0,0,4,4,-0.208333333,67.51928571,8.477225575,3.514229643,15.60642857,17.75238095,14.27571429
D11500,18,0,3,6,1,1,0,0,0,0,4,1,0.171875,99.265,8.477225575,2.154961556,3.27,9.422222222,3.885555556
D11501,25,0,1,3,0,3,1,0,0,0,1,1,-0.1875,93.476,8.477225575,1.59603396,5.9536,11.6,6.432
D11503,67,2,1,12,8,1,1,0,0,0,9,8,0.845833333,58.0180597,3,2.274737507,26.90298507,26.8,21.81164179
D11510,18,0,1,2,1,2,1,0,0,0,3,0,0.395833333,118.065,3,0.521669611,1.961666667,7.2,1.263333333
D11517,25,0,2,4,0,4,1,0,0,0,5,2,0.416666667,90.092,3,3.47758628,7.4608,10,6.904
D11518,32,0,1,5,4,2,0,0,0,0,2,4,-0.25,95.0425,8.477225575,-0.188325562,7.816875,14.05,7.9525
D11521,33,0,2,10,1,1,0,0,0,0,5,2,1.34375,73.35818182,8.477225575,5.931129242,13.19636364,14.41212121,11.22545455
D11522,45,2,7,8,1,3,0,0,0,0,10,5,0.511607143,65.28,8.477225575,4.055847711,17.50266667,18.88888889,15.33333333
D11525,15,0,1,4,1,1,0,0,0,0,1,2,-0.897727273,101.37,3,0.6502438,0.828,6,2.846666667
D11527,15,0,1,1,0,1,0,0,0,0,1,1,-0.09375,78.81,10.74596669,8.098055067,6.794,11.33333333,5.993333333
D11530,15,0,1,5,1,1,0,0,0,0,0,2,-0.5,123.93,3,-2.485676733,-1.684,6,-0.3
D11531,12,0,3,4,0,1,0,0,0,0,0,1,-0.1875,124.155,3,-1.606832833,-2.085,4.8,-1.076666667
D11533,17,0,1,2,1,1,1,0,0,0,3,2,0.289428571,95.02705882,8.477225575,1.827688706,2.585294118,9.152941176,4.228235294
D11541,20,5,0,8,1,2,1,1,0,0,3,3,0.1,127.315,3,5.35725835,6.7035,8,0.47
D11542,33,0,2,2,3,3,0,0,0,0,1,3,-0.35,88.74,3,0.763987455,9.057272727,13.2,9.08
D11553,18,0,1,2,2,2,0,0,0,0,1,0,0.25,94.565,8.477225575,0.848328,2.223333333,9.422222222,4.541111111
D11561,28,0,1,5,3,3,0,0,0,0,6,2,1.824107143,63.60071429,10.74596669,5.821932714,10.73714286,14.05714286,11.34428571
D11565,20,0,2,1,0,1,0,1,0,0,4,2,0.375,89.245,3,2.41733285,4.3485,8,5.78
D11576,27,0,1,2,0,1,2,0,0,0,2,3,-0.21875,66.63,10.74596669,5.751685778,10.21222222,13.76296296,10.67333333
D11579,30,0,2,6,4,1,0,0,0,0,3,1,-0.015625,86.145,8.477225575,1.440491433,8.171,13.33333333,8.696666667
D11581,23,0,1,6,1,2,1,0,0,0,3,2,0.58125,76.82043478,8.477225575,4.642676652,7.476521739,10.93913043,8.25826087
D11583,46,1,2,8,4,5,1,0,0,0,10,1,2.193291667,64.51021739,10.74596669,4.518941304,18.36217391,20.13913043,15.68913043
D11584,19,0,1,4,1,1,0,0,0,0,0,2,-0.34375,111.8552632,3,1.519387105,3.191578947,7.6,2.377894737
D11588,28,0,2,7,0,1,2,1,0,0,4,2,0.300732143,81.72928571,10.74596669,4.351969964,9.559642857,14.05714286,8.815714286
D11592,26,0,3,3,1,2,0,0,0,0,4,4,0.396583333,82.82961538,10.74596669,1.831517269,6.605769231,13.47692308,8.165384615
D11602,27,0,1,2,0,1,1,0,0,0,6,1,1.170833333,82.29666667,10.74596669,7.711636111,11.78222222,13.76296296,8.488148148
D11608,42,0,7,4,1,1,1,0,0,0,10,3,1.554166667,63.49071429,8.477225575,5.894169333,17.51285714,17.75238095,14.83761905
D11612,12,0,1,2,0,2,0,0,0,0,3,2,0.322916667,110.055,8.477225575,1.333092667,0.27,8.133333333,0.89
D11621,10,1,1,5,0,1,0,0,1,0.25,1,3,-0.375,137.465,3,-3.4719194,-4.184,4,-3.43
D11632,32,0,2,3,0,4,0,0,0,0,4,2,0.967261905,76.53625,3,5.32403475,12.2325,12.8,10.53375
D11635,13,0,1,3,1,0,0,0,0,0,3,1,0.447916667,96.02461538,8.477225575,3.181174231,2.098461538,8.276923077,3.095384615
D11636,16,1,1,3,0,0,0,0,0,0,2,2,0.25,74.27,10.74596669,9.911792563,8.648125,11.4,6.875
D11645,52,0,1,9,4,1,0,0,0,0,11,1,1.229166667,51.55884615,13.95445115,6.697317615,23.04769231,23.87692308,18.98615385
D11657,11,1,1,2,0,1,0,0,0,0,0,2,-0.5,126.4518182,3,-0.851003727,-1.8,4.4,-1.645454545
D11673,14,0,2,3,0,0,0,0,0,0,3,1,0.15625,108.025,8.477225575,1.405329286,1.045714286,8.457142857,1.67
D11681,24,2,2,8,1,2,0,0,0,0,2,1,-0.125,94.35,8.477225575,2.810889792,6.46625,11.26666667,6.061666667
D11685,62,0,2,10,2,3,2,0,0,0,8,2,1.4,51.11790323,8.477225575,4.491132919,26.20693548,25.44516129,21.53193548
D11699,8,0,1,0,0,0,0,1,0,0,1,0,0.125,145.84,3,-1.859661,-3.3,3.2,-5.095
D11700,14,0,1,4,0,1,0,0,0,0,3,1,0.28125,101.9821429,8.477225575,3.085286714,2.391428571,8.457142857,2.512857143
D11706,9,3,1,3,0,0,0,0,1,-0.525,2,0,0.4375,160.1,8.477225575,-4.061993667,-4.893333333,8.044444444,-6.835555556
D11710,33,0,2,10,0,5,0,0,0,0,6,1,0.78125,55.41272727,12.48683298,7.000193061,14.05272727,16.83636364,13.72848485
D11717,35,2,2,9,1,0,1,1,0,0,3,1,0.6875,93.96142857,3,1.665381114,10.73828571,14,8.848571429
D11737,18,1,0,5,1,1,0,0,0,0,4,0,1.432921245,108.665,8.477225575,3.7882535,4.578333333,9.422222222,2.574444444
D11739,24,2,3,3,1,1,1,0,0,0,5,0,0.818452381,108.45,8.477225575,1.830914625,5.68125,11.26666667,4.095
D11740,22,0,0,5,1,0,0,0,0,0,1,4,-0.364583333,92.21409091,3,2.364734318,5.198636364,8.8,5.862727273
D11741,11,1,1,5,0,0,0,0,0,0,1,5,-1.590225564,141.8336364,3,-3.523663273,-3.940909091,4.4,-3.790909091
D11743,56,0,9,5,6,2,2,0,0,0,6,6,1.134375,56.33071429,3,3.200356821,22.21392857,22.4,19.31428571
D11750,34,3,2,7,4,1,0,0,0,0,4,3,0.119791667,62.84264706,12.48683298,4.773144353,12.74764706,17.12941176,12.94058824
D11754,7,2,3,3,0,1,0,0,0,0,1,0,0.5625,175.5585714,3,0.971909571,-1.108571429,2.8,-9.488571429
D11755,20,0,4,8,2,2,0,0,0,0,5,1,0.770833333,110.395,3,1.24136265,3.4065,8,2.83
D11756,19,0,1,2,0,1,1,1,0,0,4,0,0.4375,107.4026316,3,-0.027942105,1.952105263,7.6,2.998947368
D11759,21,0,2,2,0,2,1,0,0,0,1,2,-0.875,84.80571429,8.477225575,2.949767048,5.218571429,10.3047619,6.647619048
D11761,21,0,3,5,1,1,1,0,0,0,2,2,-0.9375,88.83428571,10.74596669,3.229759952,5.442857143,12.20952381,6.085714286
D11767,7,0,1,1,0,0,0,0,0,0,0,0,0,139.3014286,3,-7.427877571,-7.837142857,2.8,-4.431428571
D11777,48,0,2,5,3,1,0,0,0,0,9,7,0.763541667,48.84,10.74596669,7.224695229,21.508125,20.86666667,18.37166667
D11779,23,0,2,3,1,1,0,0,0,0,2,2,-0.038194444,87.85521739,8.477225575,0.807991217,4.404782609,10.93913043,6.719130435
D11780,36,3,1,11,1,1,0,0,0,0,7,2,1.721381579,69.245,8.477225575,4.936780778,13.84,15.51111111,12.54444444
D11786,41,0,3,7,3,3,3,0,0,0,3,2,0.3625,76.49317073,3,2.694629024,14.46365854,16.4,12.77560976
D11804,19,1,1,4,1,1,0,0,0,0,3,1,0.21875,94.04473684,8.477225575,-0.956339632,1.208421053,9.705263158,4.862105263
D11811,70,0,3,12,3,2,4,0,0,0,15,1,2.265178571,42.725,8.477225575,4.775988429,30.39142857,28.57142857,24.69
D11813,38,0,4,4,1,3,2,0,0,0,3,1,0.291666667,70.30710526,3,2.143266816,12.56763158,15.2,12.89315789
D11815,46,1,1,3,0,4,6,0,0,0,8,3,1.5125,60.83195652,8.477225575,6.052815478,19.59086957,19.26956522,16.20217391
D11817,46,0,3,2,2,3,4,0,0,0,6,4,0.395833333,62.67108696,8.477225575,2.729421435,16.92869565,19.26956522,15.94565217
D11821,13,0,1,1,0,1,0,0,0,0,0,3,-1,69.99384615,8.477225575,6.799544077,4.996923077,8.276923077,6.726153846
D11831,35,1,1,9,2,2,1,0,1,0.25,7,1,1.3375,64.95571429,10.74596669,5.5292832,13.83342857,16.28571429,12.89428571
D11838,43,2,1,5,3,2,2,0,0,0,3,6,-1.6875,68.7527907,8.477225575,4.432450023,16.82883721,18.13023256,14.35209302
D11839,37,0,3,4,5,3,1,1,0,0,5,3,0.052083333,66.38810811,8.477225575,4.217390622,13.74594595,15.88108108,13.19135135
D11840,36,0,2,6,2,4,2,0,0,0,7,3,1.108881579,59.845,8.477225575,7.713377083,16.06416667,15.51111111,13.85555556
D11848,24,0,2,2,1,2,0,0,0,0,2,3,0.46875,94.35,3,0.850939458,4.89625,9.6,6.061666667
D11856,17,0,1,4,1,2,1,0,0,0,0,3,-0.90625,55.21529412,8.477225575,7.707539706,7.295294118,9.152941176,9.781176471
D11865,36,1,3,8,3,0,0,0,0,0,6,3,1.112155388,69.245,12.48683298,6.243414333,14.88666667,17.73333333,12.54444444
D11868,32,1,0,6,3,2,1,0,0,0,6,0,1.166666667,87.11125,8.477225575,2.38410925,9.8775,14.05,9.05875
D11874,65,1,2,9,10,6,0,0,0,0,10,1,1.979714912,61.46615385,10.74596669,2.107234046,25.77969231,27.23076923,20.83384615
D11876,29,0,3,8,1,2,0,0,0,0,2,2,0.427631579,78.2137931,3,5.279074586,10.77310345,11.6,9.554482759
D11879,53,1,1,8,6,6,0,0,0,0,9,4,0.338541667,70.03622642,3,3.832131887,21.24396226,21.2,16.65735849
D11883,54,0,0,10,5,2,2,0,0,0,12,1,0.9375,48.625,15.24744871,6.626256759,23.97388889,25.3037037,19.89222222
D11888,29,1,2,7,1,1,1,0,0,0,6,4,-0.025297619,72.37931034,10.74596669,5.684581552,11.09793103,14.35862069,10.36827586
D11889,11,1,1,3,0,0,0,2,0,0,1,2,-0.125,134.1427273,3,-2.454599455,-3.084545455,4.4,-2.718181818
D11892,22,0,1,3,3,1,0,2,0,0,1,4,-1.608333333,99.905,3,-0.575191182,2.843636364,8.8,4.79
D11893,45,0,1,4,7,2,1,0,0,0,8,0,1.91875,63.4,12.48683298,4.709164489,18.026,20.66666667,15.59555556
D11894,15,0,1,2,0,1,0,0,0,0,0,2,-0.25,107.01,8.477225575,-1.309706533,-0.742,8.666666667,2.06
D11895,38,0,3,7,1,1,3,0,0,0,6,1,0.833333333,81.43868421,8.477225575,2.7621985,13.06342105,16.25263158,11.34052632
D11900,26,1,1,4,0,2,0,0,0,0,4,0,1.083333333,82.82961538,8.477225575,4.545294654,8.779615385,11.93846154,8.165384615
D11901,65,0,2,8,2,2,3,0,0,0,6,4,-0.296875,36.73692308,12.48683298,6.630196354,29.40276923,27.84615385,24.28307692
D11904,61,3,2,6,4,6,7,0,0,0,13,3,2.104166667,57.54622951,8.477225575,3.667095623,25.05311475,25.0557377,20.38688525
D11921,35,0,2,4,2,2,0,0,0,0,5,2,1.354166667,96.37857143,10.74596669,0.8254024,10.06542857,16.28571429,8.511428571
D11930,38,0,2,9,1,2,0,0,0,0,7,1,1.017416667,63.62815789,10.74596669,6.939987368,16.41,17.30526316,13.82473684
D11943,17,0,1,2,0,1,0,0,0,0,2,3,0.083333333,95.02705882,8.477225575,3.557056647,3.970588235,9.152941176,4.228235294
D11951,25,2,3,6,1,2,0,0,1,0.25,2,1,0.25,93.476,8.477225575,2.06642204,6.3304,11.6,6.432
D11956,25,0,1,4,0,2,0,0,0,0,3,2,0.9375,86.708,8.477225575,4.1831684,8.026,11.6,7.376
D11957,25,0,1,4,0,2,1,0,0,0,4,0,0.546875,79.94,8.477225575,4.1831684,8.026,11.6,8.32
D11960,20,1,1,3,0,0,0,0,0,0,2,0,1.25,80.785,8.477225575,3.2993105,5.055,10,6.96
D11962,42,1,1,1,3,1,2,0,0,0,6,0,1.625,57.44785714,13.95445115,6.174162238,17.73714286,20.60952381,15.68047619
D11965,15,0,1,2,0,1,0,0,0,0,0,0,0,107.01,3,2.218204067,2.084,6,2.06
D11969,17,0,1,2,0,2,0,0,0,0,2,1,0.1875,95.02705882,8.477225575,2.519435882,3.139411765,9.152941176,4.228235294
D11977,33,1,1,4,2,1,0,0,0,0,11,1,2.466105769,83.61272727,8.477225575,2.902115091,10.77,14.41212121,9.795151515
D11979,31,1,2,5,3,2,2,0,0,0,7,2,1.421875,96.22806452,10.74596669,1.643011065,8.807741935,14.98064516,7.538709677
D11982,43,0,2,3,3,2,0,0,0,0,6,2,0.729166667,80.55744186,3,1.697635605,14.63813953,17.2,12.7055814
D11983,9,0,1,2,0,1,0,0,0,0,1,1,-0.0625,122.5,3,-2.102043333,-3.323333333,3.6,-1.591111111
D11985,29,0,5,3,2,1,0,2,0,0,8,1,1.078125,89.88275862,8.477225575,2.64327931,8.661724138,12.97931034,7.926896552
D11986,21,0,1,3,2,1,0,0,0,0,3,1,0.3375,84.80571429,8.477225575,4.629724476,6.564285714,10.3047619,6.647619048
D11987,48,0,3,6,5,3,0,0,0,0,11,1,1.7625,87.615,3,0.119875271,15.816875,19.2,12.96333333
D11989,8,0,1,1,0,1,0,0,0,0,1,0,0.15,145.84,3,-6.26954925,-6.8325,3.2,-5.095
D11994,10,0,1,1,0,1,0,0,0,0,1,0,0.15,145.925,3,-5.8238598,-6.068,4,-4.61
D12000,24,0,1,3,2,1,0,0,0,0,3,1,0.78125,87.3,8.477225575,3.055883583,6.6625,11.26666667,7.045
D12003,25,0,1,6,1,0,0,0,0,0,2,2,-0.091666667,79.94,8.477225575,3.71278032,7.6492,11.6,8.32
D12010,12,0,1,2,0,0,0,0,0,0,2,1,-0.25,131.205,3,-2.096820417,-2.4775,4.8,-2.06
D12012,17,0,3,5,1,1,0,0,0,0,3,0,0.885416667,104.98,3,4.940551,5.078823529,6.8,2.84
D12020,39,0,2,3,5,1,0,0,0,0,7,4,0.614583333,67.46538462,10.74596669,5.301532282,15.58153846,17.65128205,13.53794872
D12021,11,0,1,2,1,0,0,0,0,0,2,1,0.28125,126.4518182,3,1.821655818,0.340909091,4.4,-1.645454545
D12025,36,0,2,7,5,2,0,0,0,0,4,2,0.215833333,88.045,8.477225575,2.650172056,12.00833333,15.51111111,9.922222222
D12026,25,1,7,4,2,3,1,0,0,0,3,0,0.296875,110.396,3,0.89045184,5.3884,10,4.072
D12030,33,0,3,3,2,3,4,0,0,0,5,0,1.078125,70.79454545,8.477225575,3.436647,11.19818182,14.41212121,11.5830303
D12032,28,1,1,3,5,3,0,1,0,0,4,1,0.435897436,93.815,3,0.362071071,6.363571429,11.2,7.13
D12034,56,0,2,7,4,2,3,0,0,0,12,3,1.463541667,45.75571429,15.24744871,6.770266357,25.07357143,25.97142857,20.78928571
D12036,63,1,2,7,9,1,0,1,0,0,4,6,-0.6875,51.57571429,8.477225575,5.009017397,27.11571429,25.83492063,21.71650794
D12041,63,0,1,9,5,3,3,0,0,0,8,1,1.713541667,39.49,13.95445115,6.315650952,28.16238095,27.73968254,23.40222222
D12042,33,2,1,4,2,2,0,0,2,-0.225,1,4,-0.40625,81.04909091,3,1.833051273,9.913636364,13.2,10.15272727
D12045,36,1,2,7,2,2,1,0,0,0,6,4,0.849506579,78.645,8.477225575,5.75342675,14.49416667,15.51111111,11.23333333
D12047,33,0,2,11,2,1,2,1,0,0,8,2,1.9875,70.79454545,8.477225575,5.931129242,13.19636364,14.41212121,11.5830303
D12070,24,0,3,4,3,3,0,1,0,0,9,1,1.886904762,111.975,8.477225575,3.545871167,7.055,11.26666667,3.603333333
